ndc11,state,year,quarter,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,amount_per_unit,amount_per_rx,prev_units,units_yoy_growth
338963201,XX,2024,2,1646.0,20.0,1176.18,1176.18,0.0,0.7145686512758203,58.809000000000005,,
338963201,XX,2024,3,2305.0,25.0,1495.34,1450.73,44.61,0.6487375271149675,59.813599999999994,0.0,
338963201,XX,2024,4,1600.0,16.0,6146.27,6146.27,0.0,3.8414187500000003,384.141875,2147.0,-0.25477410340009315
338963224,CA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,CT,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,HI,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,HI,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,MD,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NH,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NH,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NJ,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NJ,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NM,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NV,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NV,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NV,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NV,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NV,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963224,NY,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NY,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,NY,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,OH,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,OR,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,OR,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,PA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,PA,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,TN,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,TX,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,UT,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,UT,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,VA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,VA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963224,VA,2024,3,1100.0,11.0,23700.83,23700.83,0.0,21.54620909090909,2154.620909090909,,
338963224,VA,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963224,WV,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,XX,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963224,XX,2023,4,7850.0,12.0,2440.97,2440.97,0.0,0.3109515923566879,203.41416666666666,,
338963224,XX,2024,1,1367.0,13.0,27467.33,27467.33,0.0,20.093145574250183,2112.8715384615384,,
338963224,XX,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963224,XX,2024,3,1555.0,16.0,23850.5,23820.42,30.08,15.337942122186496,1490.65625,0.0,
338963224,XX,2024,4,9200.0,28.0,20280.95,20280.95,0.0,2.2044510869565217,724.3196428571429,7850.0,0.17197452229299362
338963601,CA,2023,2,61.0,15.0,129.56,129.56,0.0,2.1239344262295083,8.637333333333334,,
338963601,CA,2023,3,603.0,131.0,30423.14,2927.14,27496.0,50.45296849087894,232.2377099236641,,
338963601,CA,2023,4,585.0,135.0,1231.5,1231.5,0.0,2.105128205128205,9.122222222222222,,
338963601,CA,2024,1,283.0,60.0,226.56,226.56,0.0,0.800565371024735,3.7760000000000002,,
338963601,CA,2024,2,331.0,81.0,274.05,274.05,0.0,0.8279456193353475,3.3833333333333333,61.0,4.426229508196721
338963601,CA,2024,3,481.0,111.0,567.31,567.31,0.0,1.1794386694386694,5.1109009009009005,603.0,-0.2023217247097844
338963601,CA,2024,4,112.0,24.0,89.1,89.1,0.0,0.7955357142857142,3.7125,585.0,-0.8085470085470086
338963601,DC,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,DC,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,DC,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,DC,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,DC,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,DC,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,DE,2023,3,9366.669,78.0,16139.41,16139.41,0.0,1.7230682540399367,206.91551282051282,,
338963601,DE,2023,4,13500.002,113.0,21790.86,21790.86,0.0,1.6141375386462906,192.83946902654867,,
338963601,DE,2024,1,4800.0,76.0,18251.63,17594.850000000002,656.78,3.802422916666667,240.15302631578948,,
338963601,DE,2024,2,6366.667,54.0,13463.39,12325.28,1138.11,2.1146684756718073,249.32203703703703,,
338963601,DE,2024,3,10066.667,69.0,22020.97,21948.22,72.75,2.187513503724719,319.1444927536232,9366.669,0.07473286394554987
338963601,DE,2024,4,3100.0,29.0,6638.72,6638.72,0.0,2.1415225806451614,228.92137931034483,13500.002,-0.7703704043895697
338963601,FL,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,FL,2023,3,6666.667,73.0,2953.6,1402.09,1551.51,0.4430399778480011,40.460273972602735,,
338963601,FL,2023,4,4950.0,53.0,859.34,857.6,1.74,0.1736040404040404,16.213962264150943,,
338963601,FL,2024,1,5400.0,65.0,376.4,376.4,0.0,0.0697037037037037,5.7907692307692304,,
338963601,FL,2024,2,7600.0,79.0,1121.17,845.3,275.87,0.14752236842105265,14.192025316455696,0.0,
338963601,FL,2024,3,7900.0,86.0,791.08,791.08,0.0,0.1001367088607595,9.19860465116279,6666.667,0.1849999407500029
338963601,FL,2024,4,4950.0,60.0,705.27,705.27,0.0,0.14247878787878787,11.7545,4950.0,0.0
338963601,GA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,GA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,GA,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,GA,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,IA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,IA,2023,3,1550.0,25.0,9176.24,313.98,8862.26,5.920154838709677,367.0496,,
338963601,IA,2023,4,1600.0,21.0,7717.96,498.33,7219.63,4.823725,367.52190476190475,,
338963601,IA,2024,1,2700.0,38.0,124.4,124.4,0.0,0.04607407407407407,3.2736842105263158,,
338963601,IA,2024,2,3750.0,53.0,33799.62,585.26,33214.36,9.013232,637.728679245283,0.0,
338963601,IA,2024,3,2650.0,34.0,39337.64,707.36,38630.28,14.844392452830188,1156.989411764706,1550.0,0.7096774193548387
338963601,IA,2024,4,1316.666,16.0,2725.42,0.0,2725.42,2.0699402885773615,170.33875,1600.0,-0.17708375000000004
338963601,IN,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,IN,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,KS,2023,3,12.0,12.0,49.78,49.78,0.0,4.148333333333333,4.148333333333333,,
338963601,KS,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,KS,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,KS,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,KS,2024,3,0.0,0.0,0.0,0.0,0.0,,,12.0,-1.0
338963601,KS,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,KY,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,KY,2023,3,6933.0,173.0,1296.23,1296.23,0.0,0.18696523871339968,7.4926589595375725,,
338963601,KY,2023,4,4073.0,158.0,1655.34,1655.34,0.0,0.4064178738030935,10.476835443037974,,
338963601,KY,2024,1,366.0,102.0,1246.49,1246.49,0.0,3.405710382513661,12.220490196078432,,
338963601,KY,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,KY,2024,3,0.0,0.0,0.0,0.0,0.0,,,6933.0,-1.0
338963601,LA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MA,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MA,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,MD,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MD,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MD,2023,4,1400.0,14.0,979.98,547.1,432.88,0.6999857142857143,69.99857142857142,,
338963601,MD,2024,1,950.0,11.0,688.64,374.87,313.77,0.7248842105263158,62.60363636363636,,
338963601,MD,2024,2,3433.0,26.0,2601.36,2601.36,0.0,0.7577512379842704,100.05230769230769,0.0,
338963601,MD,2024,3,1850.0,16.0,1501.74,1501.74,0.0,0.8117513513513513,93.85875,0.0,
338963601,MD,2024,4,1800.0,15.0,1506.23,1506.23,0.0,0.8367944444444445,100.41533333333334,1400.0,0.2857142857142857
338963601,ME,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ME,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ME,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ME,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ME,2024,4,2150.0,32.0,3016.95,2987.98,28.97,1.4032325581395348,94.2796875,0.0,
338963601,MN,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MN,2023,3,72.0,15.0,722.21,671.69,50.52,10.030694444444444,48.147333333333336,,
338963601,MN,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MN,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MN,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,MN,2024,3,0.0,0.0,0.0,0.0,0.0,,,72.0,-1.0
338963601,MN,2024,4,1150.0,19.0,268.74,268.74,0.0,0.23368695652173913,14.14421052631579,0.0,
338963601,MT,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MT,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,MT,2024,1,42.0,14.0,631.4,578.87,52.53,15.033333333333333,45.1,,
338963601,MT,2024,2,530.0,17.0,918.58,918.58,0.0,1.7331698113207548,54.03411764705883,,
338963601,MT,2024,3,96.0,23.0,1489.32,1489.32,0.0,15.51375,64.75304347826086,0.0,
338963601,MT,2024,4,48.0,15.0,821.3,759.9,61.4,17.110416666666666,54.75333333333333,0.0,
338963601,ND,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ND,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ND,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ND,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,ND,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,NE,2023,3,2150.0,25.0,0.0,0.0,0.0,0.0,0.0,,
338963601,NE,2023,4,1300.0,18.0,0.0,0.0,0.0,0.0,0.0,,
338963601,NE,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NE,2024,2,2300.0,15.0,0.0,0.0,0.0,0.0,0.0,,
338963601,NE,2024,3,0.0,0.0,0.0,0.0,0.0,,,2150.0,-1.0
338963601,NE,2024,4,0.0,0.0,0.0,0.0,0.0,,,1300.0,-1.0
338963601,NH,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NH,2023,4,1700.0,18.0,69.21,65.0,4.21,0.04071176470588235,3.8449999999999998,,
338963601,NH,2024,1,2600.0,29.0,174.08,174.08,0.0,0.06695384615384616,6.002758620689655,,
338963601,NH,2024,2,2100.0,24.0,478.01,478.01,0.0,0.2276238095238095,19.917083333333334,,
338963601,NH,2024,3,2700.0,34.0,313.3,313.3,0.0,0.11603703703703704,9.214705882352941,0.0,
338963601,NH,2024,4,1300.0,16.0,219.85,219.85,0.0,0.1691153846153846,13.740625,1700.0,-0.23529411764705882
338963601,NJ,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NJ,2023,3,8095.007,100.0,3900.54,2827.26,1073.28,0.48184516702703284,39.0054,,
338963601,NJ,2023,4,7100.0,89.0,2681.86,2565.63,116.23,0.3777267605633803,30.133258426966293,,
338963601,NJ,2024,1,4650.0,62.0,1813.85,1416.44,397.41,0.3900752688172043,29.25564516129032,,
338963601,NJ,2024,2,4450.0,50.0,2300.12,2177.37,122.75,0.5168808988764044,46.002399999999994,0.0,
338963601,NJ,2024,3,2750.0,39.0,943.65,850.73,92.92,0.34314545454545453,24.196153846153845,8095.007,-0.6602844197664066
338963601,NJ,2024,4,2476.0,29.0,1439.94,1278.54,161.4,0.5815589660743135,49.653103448275864,7100.0,-0.6512676056338028
338963601,NM,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NM,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NY,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,NY,2023,3,2000.002,24.0,3744.8,0.0,3744.8,1.8723981276018726,156.03333333333333,,
338963601,NY,2023,4,3016.668,31.0,0.0,0.0,0.0,0.0,0.0,,
338963601,NY,2024,1,1100.0,16.0,8.13,8.13,0.0,0.007390909090909091,0.508125,,
338963601,NY,2024,2,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,NY,2024,3,3250.002,30.0,107.02,107.02,0.0,0.032929210505101225,3.567333333333333,2000.002,0.624999375000625
338963601,NY,2024,4,0.0,0.0,0.0,0.0,0.0,,,3016.668,-1.0
338963601,OH,2023,2,800.0,11.0,64.58,64.58,0.0,0.08072499999999999,5.870909090909091,,
338963601,OH,2023,3,14350.0,162.0,1109.02,1109.02,0.0,0.0772836236933798,6.845802469135802,,
338963601,OH,2023,4,45750.0,441.0,2135.41,2135.41,0.0,0.04667562841530054,4.8421995464852605,,
338963601,OH,2024,1,45950.0,480.0,967.55,967.55,0.0,0.02105658324265506,2.0157291666666666,,
338963601,OH,2024,2,49650.0,520.0,1095.72,1095.72,0.0,0.022068882175226588,2.1071538461538464,800.0,61.0625
338963601,OH,2024,3,36050.0,429.0,977.28,977.28,0.0,0.02710901525658807,2.278041958041958,14350.0,1.5121951219512195
338963601,OH,2024,4,26900.0,293.0,93.9,93.9,0.0,0.0034907063197026026,0.3204778156996587,45750.0,-0.41202185792349727
338963601,OR,2023,3,2600.052,34.0,1266.46,1266.46,0.0,0.4870902581948361,37.248823529411766,,
338963601,OR,2023,4,3900.078,52.0,565.14,565.14,0.0,0.14490479421180807,10.868076923076924,,
338963601,OR,2024,1,1750.035,26.0,544.72,544.72,0.0,0.3112623461816478,20.950769230769232,,
338963601,OR,2024,2,1600.032,24.0,447.12,447.12,0.0,0.27944441111177776,18.63,,
338963601,OR,2024,3,750.015,11.0,612.8,612.8,0.0,0.8170503256601535,55.709090909090904,2600.052,-0.7115384615384616
338963601,OR,2024,4,0.0,0.0,0.0,0.0,0.0,,,3900.078,-1.0
338963601,PA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,PA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,PA,2023,4,883.333,12.0,34.9,8.19,26.71,0.03950944887149014,2.908333333333333,,
338963601,PA,2024,1,700.0,13.0,37.82,31.98,5.84,0.054028571428571426,2.9092307692307693,,
338963601,PA,2024,2,700.0,12.0,34.95,19.0,15.95,0.04992857142857143,2.9125,0.0,
338963601,PA,2024,3,1016.666,16.0,103.39,50.74,52.65,0.1016951486525565,6.461875,0.0,
338963601,PA,2024,4,0.0,0.0,0.0,0.0,0.0,,,883.333,-1.0
338963601,SD,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,SD,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,SD,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,SD,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,SD,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,TN,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,TN,2023,3,6300.002,65.0,0.0,0.0,0.0,0.0,0.0,,
338963601,TN,2023,4,4006.336,47.0,0.0,0.0,0.0,0.0,0.0,,
338963601,TN,2024,1,6437.34,74.0,0.0,0.0,0.0,0.0,0.0,,
338963601,TN,2024,2,4514.001,47.0,0.0,0.0,0.0,0.0,0.0,0.0,
338963601,TN,2024,3,2145.0,21.0,0.0,0.0,0.0,0.0,0.0,6300.002,-0.6595239176114548
338963601,TN,2024,4,1600.0,14.0,0.0,0.0,0.0,0.0,0.0,4006.336,-0.6006325979648237
338963601,TX,2023,3,3516.667,60.0,4222.9,4222.9,0.0,1.2008245307275325,70.38166666666666,,
338963601,TX,2023,4,14200.0,160.0,16529.36,16529.36,0.0,1.1640394366197184,103.30850000000001,,
338963601,TX,2024,1,12000.0,148.0,10958.300000000001,10958.300000000001,0.0,0.9131916666666667,74.04256756756757,,
338963601,TX,2024,2,10200.0,131.0,11431.69,11431.69,0.0,1.1207539215686275,87.26480916030535,,
338963601,TX,2024,3,9650.0,124.0,9176.460000000001,9176.460000000001,0.0,0.9509284974093265,74.00370967741937,3516.667,1.7440755692819367
338963601,TX,2024,4,2400.0,34.0,2144.43,2144.43,0.0,0.8935124999999999,63.071470588235286,14200.0,-0.8309859154929577
338963601,VA,2023,3,2300.0,14.0,30039.06,30039.06,0.0,13.060460869565217,2145.647142857143,,
338963601,VA,2023,4,2900.0,32.0,100116.12,100116.12,0.0,34.5228,3128.62875,,
338963601,VA,2024,1,4100.0,45.0,46895.26,46895.26,0.0,11.437868292682927,1042.116888888889,,
338963601,VA,2024,2,3250.0,38.0,57311.94,57311.94,0.0,17.634443076923077,1508.2089473684211,,
338963601,VA,2024,3,2466.667,30.0,40664.37,40664.37,0.0,16.48555317762795,1355.479,2300.0,0.07246391304347823
338963601,VA,2024,4,4550.0,51.0,86891.59,86891.59,0.0,19.097052747252746,1703.7566666666667,2900.0,0.5689655172413793
338963601,WA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963601,WA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963601,WA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963601,WA,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963601,WA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963601,XX,2023,2,3217.0,58.0,887.08,818.45,68.63,0.27574759092322043,15.29448275862069,,
338963601,XX,2023,3,68828.067,1022.0,105451.49,62495.18,42956.31,1.532100124212409,103.18149706457926,,
338963601,XX,2023,4,114334.421,1456.0,159731.9,151865.52000000002,7866.38,1.3970587212751966,109.70597527472528,,
338963601,XX,2024,1,95878.712,1312.0,86530.58,85064.05,1466.53,0.9025004424339785,65.95318597560976,,
338963601,XX,2024,2,103920.035,1241.0,146514.99,93484.0,53030.99,1.409882030928877,118.06203867848508,3217.0,31.303399129623873
338963601,XX,2024,3,89011.02,1153.0,123193.05,83709.07,39483.979999999996,1.3840202033411144,106.84566348655682,68828.067,0.2932372486939087
338963601,XX,2024,4,59734.346999999994,723.0,111327.34000000001,106862.51,4464.83,1.8637073240291724,153.97972337482713,114334.421,-0.4775471246756041
338963624,AL,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AL,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AL,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AL,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AZ,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AZ,2023,4,7727.0,12.0,1688.71,1688.71,0.0,0.21854665458780898,140.72583333333333,,
338963624,AZ,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AZ,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,AZ,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,CA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,CA,2023,3,150.0,44.0,537.98,292.26,245.72,3.5865333333333336,12.226818181818182,,
338963624,CA,2023,4,9910.335,84.0,5073.879999999999,5073.879999999999,0.0,0.5119786566246246,60.40333333333332,,
338963624,CA,2024,1,1609.0,40.0,1262.54,1262.54,0.0,0.7846737103791175,31.563499999999998,,
338963624,CA,2024,2,23662.325,52.0,15467.04,10549.18,4917.86,0.653656815211523,297.44307692307694,0.0,
338963624,CA,2024,3,14903.0,56.0,7558.64,7258.42,300.22,0.507189156545662,134.9757142857143,150.0,98.35333333333334
338963624,CA,2024,4,0.0,0.0,0.0,0.0,0.0,,,9910.335,-1.0
338963624,CO,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,CT,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,CT,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,CT,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,DE,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,FL,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,FL,2024,3,2300.0,27.0,138.15,80.2,57.95,0.06006521739130435,5.116666666666667,,
338963624,FL,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,GA,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,GA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,GA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,GA,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,GA,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,GA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,HI,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,IA,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,IA,2023,3,4199.992,30.0,16505.86,0.0,16505.86,3.929974152331719,550.1953333333333,,
338963624,IA,2023,4,3966.664,41.0,1391.87,0.0,1391.87,0.35089183253232437,33.9480487804878,,
338963624,IA,2024,1,6766.659,58.0,10997.59,0.0,10997.59,1.6252614473405562,189.61362068965516,,
338963624,IA,2024,2,5333.325,61.0,27204.11,0.0,27204.11,5.100778594966555,445.96901639344264,0.0,
338963624,IA,2024,3,3133.33,35.0,67468.64,0.0,67468.64,21.53256758783786,1927.6754285714285,4199.992,-0.2539676266050031
338963624,IA,2024,4,1616.666,21.0,0.0,0.0,0.0,0.0,0.0,3966.664,-0.592436868865122
338963624,ID,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,ID,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,IN,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,IN,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KS,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KS,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KY,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KY,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KY,2024,1,1551.0,47.0,1036.42,1036.42,0.0,0.66822695035461,22.051489361702128,,
338963624,KY,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,KY,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,KY,2024,4,7000.0,11.0,2874.07,2874.07,0.0,0.4105814285714286,261.27909090909094,0.0,
338963624,LA,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MA,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MA,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MA,2024,2,12750.0,18.0,5357.02,5357.02,0.0,0.42015843137254905,297.6122222222223,,
338963624,MA,2024,3,11800.0,17.0,4961.29,4961.29,0.0,0.42044830508474573,291.8405882352941,,
338963624,MA,2024,4,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,MD,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MD,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MD,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MD,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MD,2024,3,0.0,0.0,0.0,0.0,0.0,,,0.0,
338963624,MI,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MI,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MI,2024,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MI,2024,4,7500.0,15.0,3108.93,3108.93,0.0,0.414524,207.262,,
338963624,MN,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MN,2024,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MN,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MO,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MO,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MO,2024,1,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MO,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MS,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MS,2024,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,MT,2023,4,0.0,0.0,0.0,0.0,0.0,,,,
338963624,NC,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,NC,2023,4,3266.667,38.0,1602.9,973.53,629.37,0.4906836233996303,42.18157894736842,,
338963624,NC,2024,1,5350.0,50.0,3303.58,2778.34,525.24,0.6174915887850467,66.0716,,
338963624,NC,2024,2,2400.0,28.0,1467.52,1136.53,330.99,0.6114666666666667,52.41142857142857,,
338963624,NC,2024,3,5700.0,51.0,5384.150000000001,2614.48,2769.67,0.9445877192982457,105.57156862745099,0.0,
338963624,NC,2024,4,9100.0,57.0,4062.31,3498.45,563.86,0.4464076923076923,71.26859649122807,3266.667,1.7857140014577553
338963624,NH,2023,2,0.0,0.0,0.0,0.0,0.0,,,,
338963624,NH,2023,3,2600.0,32.0,242.83,236.96,5.87,0.09339615384615385,7.5884375,,
338963624,NH,2023,4,5400.0,35.0,1146.49,1146.49,0.0,0.21231296296296295,32.75685714285714,,
338963624,NH,2024,1,6650.0,43.0,1592.5,1592.5,0.0,0.2394736842105263,37.03488372093023,,
338963624,NH,2024,2,2300.0,30.0,207.92,207.92,0.0,0.0904,6.930666666666666,0.0,
338963624,NH,2024,3,4950.0,48.0,353.94,353.94,0.0,0.0715030303030303,7.37375,2600.0,0.9038461538461539
338963624,NH,2024,4,1250.0,14.0,101.46,101.46,0.0,0.08116799999999999,7.247142857142856,5400.0,-0.7685185185185185
338963624,NJ,2023,3,0.0,0.0,0.0,0.0,0.0,,,,
338963624,NJ,2023,4,2500.0,27.0,530.88,530.88,0.0,0.21235199999999999,19.662222222222223,,
338963624,NJ,2024,1,4089.6,51.0,388.63,388.63,0.0,0.09502885367762129,7.6201960784313725,,
338963624,NJ,2024,2,4410.247,67.0,832.4000000000001,832.4000000000001,0.0,0.18874226318843368,12.423880597014927,,
338963624,NJ,2024,3,5559.125,72.0,1444.42,1444.42,0.0,0.25982866008589484,20.06138888888889,0.0,
