ndc11,state,year,quarter,drug_name,units_reimbursed,num_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,utilization_type,labeler_code,product_code,package_size,suppression_used,quarter_begin_date
00206886101,NH,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206886102,NH,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,02,true,2023-07-01
00206886102,NH,2023,3,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-07-01
00206886201,NH,2023,3,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-07-01
00206886202,NH,2023,3,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-07-01
00206886202,NH,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-07-01
00338963201,NH,2023,3,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2023-07-01
00338963601,NH,2023,3,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2023-07-01
00338963624,NH,2023,3,ZOSYN     ,2600.0,32.0,242.83,236.96,5.87,MCOU,00338,9636,24,false,2023-07-01
00338963624,NH,2023,3,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963801,NH,2023,3,ZOSYN     ,,,,,,FFSU,00338,9638,01,true,2023-07-01
00338963801,NH,2023,3,ZOSYN     ,4800.0,30.0,376.82,360.48,16.34,MCOU,00338,9638,01,false,2023-07-01
00338963812,NH,2023,3,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2023-07-01
00338963812,NH,2023,3,ZOSYN     ,4000.0,27.0,308.58,173.68,134.9,MCOU,00338,9638,12,false,2023-07-01
00206886002,NH,2023,2,ZOSYN     ,,,,,,MCOU,00206,8860,02,true,2023-04-01
00206886101,NH,2023,2,ZOSYN     ,580.333,20.0,324.82,324.82,0.0,MCOU,00206,8861,01,false,2023-04-01
00206886102,NH,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886102,NH,2023,2,ZOSYN     ,169.0,64.0,1084.0,1057.48,26.52,MCOU,00206,8861,02,false,2023-04-01
00206886201,NH,2023,2,ZOSYN     ,,,,,,FFSU,00206,8862,01,true,2023-04-01
00206886201,NH,2023,2,ZOSYN     ,15.0,11.0,73.09,68.68,4.41,MCOU,00206,8862,01,false,2023-04-01
00206886202,NH,2023,2,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-04-01
00206886202,NH,2023,2,ZOSYN     ,32.0,26.0,308.21,286.93,21.28,MCOU,00206,8862,02,false,2023-04-01
00338963624,NH,2023,2,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-04-01
00338963801,NH,2023,2,ZOSYN     ,3700.0,15.0,168.27,168.27,0.0,MCOU,00338,9638,01,false,2023-04-01
00338963812,NH,2023,2,ZOSYN     ,1700.0,16.0,78.67,78.67,0.0,MCOU,00338,9638,12,false,2023-04-01
00206886001,NH,2023,1,ZOSYN     ,,,,,,MCOU,00206,8860,01,true,2023-01-01
00206886101,NH,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886101,NH,2023,1,ZOSYN     ,229.0,30.0,764.13,745.74,18.39,MCOU,00206,8861,01,false,2023-01-01
00206886102,NH,2023,1,ZOSYN     ,101.333,56.0,1155.63,1111.92,43.71,MCOU,00206,8861,02,false,2023-01-01
00206886102,NH,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886201,NH,2023,1,ZOSYN     ,29.0,21.0,274.03,260.82,13.21,MCOU,00206,8862,01,false,2023-01-01
00206886202,NH,2023,1,ZOSYN     ,52.5,42.0,411.47,386.42,25.05,MCOU,00206,8862,02,false,2023-01-01
00206886202,NH,2023,1,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206886101,NJ,2023,4,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-10-01
00206886101,NJ,2023,4,ZOSYN 3.37,41.12,23.0,1130.88,1130.88,0.0,FFSU,00206,8861,01,false,2023-10-01
00206886102,NJ,2023,4,ZOSYN 3.37,9.9,12.0,78.82,78.82,0.0,MCOU,00206,8861,02,false,2023-10-01
00206886102,NJ,2023,4,ZOSYN 3.37,56.0,27.0,342.09,342.09,0.0,FFSU,00206,8861,02,false,2023-10-01
00206886202,NJ,2023,4,ZOSYN 4.5G,48.0,25.0,334.69,334.69,0.0,FFSU,00206,8862,02,false,2023-10-01
00206886202,NJ,2023,4,ZOSYN 4.5G,14.0,14.0,36.68,36.68,0.0,MCOU,00206,8862,02,false,2023-10-01
00338963201,NJ,2023,4,ZOSYN INJ ,,,,,,MCOU,00338,9632,01,true,2023-10-01
00338963601,NJ,2023,4,ZOSYN INJ ,7100.0,89.0,2681.86,2565.63,116.23,MCOU,00338,9636,01,false,2023-10-01
00338963624,NJ,2023,4,ZOSYN INJ ,2500.0,27.0,530.88,530.88,0.0,FFSU,00338,9636,24,false,2023-10-01
00338963801,NJ,2023,4,ZOSYN INJ ,5100.0,32.0,721.46,629.53,91.93,MCOU,00338,9638,01,false,2023-10-01
00338963812,NJ,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-10-01
00206886001,NJ,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-07-01
00206886101,NJ,2023,3,ZOSYN 3.37,15.0,13.0,324.93,266.01,58.92,MCOU,00206,8861,01,false,2023-07-01
00206886101,NJ,2023,3,ZOSYN 3.37,43.0,17.0,324.22,324.22,0.0,FFSU,00206,8861,01,false,2023-07-01
00206886102,NJ,2023,3,ZOSYN 3.37,70.0,42.0,688.54,688.54,0.0,FFSU,00206,8861,02,false,2023-07-01
00206886102,NJ,2023,3,ZOSYN 3.37,29.769,23.0,159.17,149.28,9.89,MCOU,00206,8861,02,false,2023-07-01
00206886202,NJ,2023,3,ZOSYN 4.5G,61.0,48.0,283.93,278.26,5.67,MCOU,00206,8862,02,false,2023-07-01
00206886202,NJ,2023,3,ZOSYN 4.5G,52.0,29.0,400.72,400.72,0.0,FFSU,00206,8862,02,false,2023-07-01
00338963601,NJ,2023,3,ZOSYN INJ ,8095.007,100.0,3900.54,2827.26,1073.28,MCOU,00338,9636,01,false,2023-07-01
00338963624,NJ,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963801,NJ,2023,3,ZOSYN INJ ,9700.0,55.0,1419.44,1303.55,115.89,MCOU,00338,9638,01,false,2023-07-01
00338963812,NJ,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-07-01
00206886101,NJ,2023,2,ZOSYN 3.37,74.0,36.0,1066.94,1066.94,0.0,FFSU,00206,8861,01,false,2023-04-01
00206886101,NJ,2023,2,ZOSYN 3.37,161.0,104.0,3418.56,3164.02,254.54,MCOU,00206,8861,01,false,2023-04-01
00206886102,NJ,2023,2,ZOSYN 3.37,53.0,36.0,429.07,429.07,0.0,FFSU,00206,8861,02,false,2023-04-01
00206886102,NJ,2023,2,ZOSYN 3.37,33.0,23.0,55.2,55.2,0.0,MCOU,00206,8861,02,false,2023-04-01
00206886202,NJ,2023,2,ZOSYN 4.5G,116.0,48.0,844.98,844.98,0.0,FFSU,00206,8862,02,false,2023-04-01
00206886202,NJ,2023,2,ZOSYN 4.5G,124.09,87.0,765.07,742.04,23.03,MCOU,00206,8862,02,false,2023-04-01
00338963601,NJ,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9636,01,true,2023-04-01
00338963801,NJ,2023,2,ZOSYN INJ ,3500.0,22.0,588.38,572.43,15.95,MCOU,00338,9638,01,false,2023-04-01
00206886001,NJ,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-01-01
00206886101,NJ,2023,1,ZOSYN 3.37,295.0,191.0,3464.58,3222.31,242.27,MCOU,00206,8861,01,false,2023-01-01
00206886101,NJ,2023,1,ZOSYN 3.37,1.1,29.0,1096.61,1096.61,0.0,FFSU,00206,8861,01,false,2023-01-01
00206886102,NJ,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886102,NJ,2023,1,ZOSYN 3.37,65.0,19.0,822.04,822.04,0.0,MCOU,00206,8861,02,false,2023-01-01
00206886202,NJ,2023,1,ZOSYN 4.5G,158.0,94.0,819.37,819.37,0.0,MCOU,00206,8862,02,false,2023-01-01
00206886202,NJ,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206886102,NM,2023,4,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-10-01
00338963224,NM,2023,4,ZOSYN 2.25,,,,,,MCOU,00338,9632,24,true,2023-10-01
00338963624,NM,2023,4,ZOSYN 3.37,,,,,,MCOU,00338,9636,24,true,2023-10-01
00338963812,NM,2023,4,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,12,true,2023-10-01
00206886102,NM,2023,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-07-01
00338963812,NM,2023,3,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,12,true,2023-07-01
00206886101,NM,2023,2,ZOSYN 3.37,17.0,12.0,346.47,346.47,0.0,MCOU,00206,8861,01,false,2023-04-01
00206886102,NM,2023,2,ZOSYN 3.37,84.978,21.0,1641.31,1641.31,0.0,MCOU,00206,8861,02,false,2023-04-01
00338963812,NM,2023,2,ZOSYN 4.5 ,,,,,,MCOU,00338,9638,12,true,2023-04-01
00206886002,NM,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-01-01
00206886101,NM,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-01-01
00206886101,NM,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886102,NM,2023,1,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-01-01
00206886202,NM,2023,1,ZOSYN 4.5 ,,,,,,MCOU,00206,8862,02,true,2023-01-01
00206885216,NV,2023,4,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2023-10-01
00206885216,NV,2023,4,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2023-10-01
00206885408,NV,2023,4,ZOSYN     ,,,,,,FFSU,00206,8854,08,true,2023-10-01
00206885416,NV,2023,4,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-10-01
00206885416,NV,2023,4,ZOSYN     ,87.0,37.0,896.12,896.12,0.0,FFSU,00206,8854,16,false,2023-10-01
00206885516,NV,2023,4,ZOSYN     ,127.0,85.0,1218.95,1218.95,0.0,MCOU,00206,8855,16,false,2023-10-01
00206885516,NV,2023,4,ZOSYN     ,,,,,,FFSU,00206,8855,16,true,2023-10-01
00206886202,NV,2023,4,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-10-01
00338963224,NV,2023,4,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2023-10-01
00338963624,NV,2023,4,ZOSYN     ,,,,,,FFSU,00338,9636,24,true,2023-10-01
00338963812,NV,2023,4,ZOSYN     ,,,,,,FFSU,00338,9638,12,true,2023-10-01
00206885416,NV,2023,3,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-07-01
00206885516,NV,2023,3,ZOSYN     ,91.0,61.0,791.84,791.84,0.0,MCOU,00206,8855,16,false,2023-07-01
00206886002,NV,2023,3,ZOSYN     ,,,,,,FFSU,00206,8860,02,true,2023-07-01
00206886202,NV,2023,3,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-07-01
00206886202,NV,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-07-01
00338963224,NV,2023,3,ZOSYN     ,,,,,,FFSU,00338,9632,24,true,2023-07-01
00338963624,NV,2023,3,ZOSYN     ,7550.0,14.0,3207.76,3207.76,0.0,FFSU,00338,9636,24,false,2023-07-01
00338963812,NV,2023,3,ZOSYN     ,12400.0,14.0,3288.98,3288.98,0.0,FFSU,00338,9638,12,false,2023-07-01
00206885216,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2023-04-01
00206885408,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8854,08,true,2023-04-01
00206885416,NV,2023,2,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-04-01
00206885416,NV,2023,2,ZOSYN     ,74.0,33.0,762.21,762.21,0.0,FFSU,00206,8854,16,false,2023-04-01
00206885516,NV,2023,2,ZOSYN     ,54.0,37.0,602.49,602.49,0.0,MCOU,00206,8855,16,false,2023-04-01
00206885516,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8855,16,true,2023-04-01
00206886002,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8860,02,true,2023-04-01
00206886102,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-04-01
00206886202,NV,2023,2,ZOSYN     ,,,,,,FFSU,00206,8862,02,true,2023-04-01
00206886202,NV,2023,2,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-04-01
00206885216,NV,2023,1,ZOSYN     ,,,,,,FFSU,00206,8852,16,true,2023-01-01
00206885408,NV,2023,1,ZOSYN     ,,,,,,FFSU,00206,8854,08,true,2023-01-01
00206885416,NV,2023,1,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-01-01
00206885416,NV,2023,1,ZOSYN     ,9918.638,30.0,700.4,700.4,0.0,FFSU,00206,8854,16,false,2023-01-01
00206885516,NV,2023,1,ZOSYN     ,,,,,,FFSU,00206,8855,16,true,2023-01-01
00206885516,NV,2023,1,ZOSYN     ,1520.0,12.0,244.87,244.87,0.0,MCOU,00206,8855,16,false,2023-01-01
00206886002,NV,2023,1,ZOSYN     ,,,,,,FFSU,00206,8860,02,true,2023-01-01
00206886101,NV,2023,1,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-01-01
00206886102,NV,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886202,NV,2023,1,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-01-01
00206886202,NV,2023,1,ZOSYN     ,106.0,12.0,2811.91,2811.91,0.0,FFSU,00206,8862,02,false,2023-01-01
00206885416,NY,2023,4,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-10-01
00206885516,NY,2023,4,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-10-01
00206886101,NY,2023,4,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-10-01
00206886102,NY,2023,4,ZOSYN     ,47.332,29.0,0.0,0.0,0.0,MCOU,00206,8861,02,false,2023-10-01
00206886201,NY,2023,4,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-10-01
00206886202,NY,2023,4,ZOSYN     ,82.5,47.0,9250.58,2.35,9248.23,MCOU,00206,8862,02,false,2023-10-01
00338963201,NY,2023,4,ZOSYN     ,,,,,,MCOU,00338,9632,01,true,2023-10-01
00338963224,NY,2023,4,ZOSYN     ,,,,,,MCOU,00338,9632,24,true,2023-10-01
00338963601,NY,2023,4,ZOSYN     ,3016.668,31.0,0.0,0.0,0.0,MCOU,00338,9636,01,false,2023-10-01
00338963624,NY,2023,4,ZOSYN     ,2000.002,21.0,22.39,22.39,0.0,MCOU,00338,9636,24,false,2023-10-01
00338963801,NY,2023,4,ZOSYN     ,27475.0,191.0,51522.65,397.83,51124.82,MCOU,00338,9638,01,false,2023-10-01
00338963812,NY,2023,4,ZOSYN     ,3500.0,21.0,95846.84,371.21,95475.63,MCOU,00338,9638,12,false,2023-10-01
00206885416,NY,2023,3,ZOSYN     ,19.0,13.0,32.64,32.64,0.0,MCOU,00206,8854,16,false,2023-07-01
00206885516,NY,2023,3,ZOSYN     ,29.0,13.0,387.25,56.0,331.25,MCOU,00206,8855,16,false,2023-07-01
00206886101,NY,2023,3,ZOSYN     ,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206886102,NY,2023,3,ZOSYN     ,78.0,40.0,13177.3,77.82,13099.48,MCOU,00206,8861,02,false,2023-07-01
00206886201,NY,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,01,true,2023-07-01
00206886202,NY,2023,3,ZOSYN     ,141.0,73.0,10242.31,0.0,10242.31,MCOU,00206,8862,02,false,2023-07-01
00338963601,NY,2023,3,ZOSYN     ,2000.002,24.0,3744.8,0.0,3744.8,MCOU,00338,9636,01,false,2023-07-01
00338963624,NY,2023,3,ZOSYN     ,3100.003,30.0,12560.71,162.16,12398.55,MCOU,00338,9636,24,false,2023-07-01
00338963801,NY,2023,3,ZOSYN     ,29300.0,188.0,45376.28,365.82,45010.46,MCOU,00338,9638,01,false,2023-07-01
00338963812,NY,2023,3,ZOSYN     ,1400.0,13.0,6266.26,133.61,6132.65,MCOU,00338,9638,12,false,2023-07-01
00206885216,NY,2023,2,ZOSYN     ,,,,,,MCOU,00206,8852,16,true,2023-04-01
00206885416,NY,2023,2,ZOSYN     ,12.333,12.0,12.06,12.06,0.0,MCOU,00206,8854,16,false,2023-04-01
00206885516,NY,2023,2,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-04-01
00206886001,NY,2023,2,ZOSYN     ,,,,,,MCOU,00206,8860,01,true,2023-04-01
00206886101,NY,2023,2,ZOSYN     ,67.664,38.0,15545.13,34.17,15510.96,MCOU,00206,8861,01,false,2023-04-01
00206886102,NY,2023,2,ZOSYN     ,111.331,67.0,4603.25,4.02,4599.23,MCOU,00206,8861,02,false,2023-04-01
00206886201,NY,2023,2,ZOSYN     ,141.0,107.0,24795.11,91.63,24703.48,MCOU,00206,8862,01,false,2023-04-01
00206886202,NY,2023,2,ZOSYN     ,69.0,45.0,4075.95,0.0,4075.95,MCOU,00206,8862,02,false,2023-04-01
00338963601,NY,2023,2,ZOSYN     ,,,,,,MCOU,00338,9636,01,true,2023-04-01
00338963624,NY,2023,2,ZOSYN     ,,,,,,MCOU,00338,9636,24,true,2023-04-01
00338963801,NY,2023,2,ZOSYN     ,10500.0,72.0,23786.21,32.08,23754.13,MCOU,00338,9638,01,false,2023-04-01
00338963812,NY,2023,2,ZOSYN     ,,,,,,MCOU,00338,9638,12,true,2023-04-01
00206885208,NY,2023,1,ZOSYN     ,,,,,,MCOU,00206,8852,08,true,2023-01-01
00206885408,NY,2023,1,ZOSYN     ,,,,,,MCOU,00206,8854,08,true,2023-01-01
00206885416,NY,2023,1,ZOSYN     ,,,,,,MCOU,00206,8854,16,true,2023-01-01
00206885516,NY,2023,1,ZOSYN     ,,,,,,MCOU,00206,8855,16,true,2023-01-01
00206886101,NY,2023,1,ZOSYN     ,173.33,87.0,12876.62,34.58,12842.04,MCOU,00206,8861,01,false,2023-01-01
00206886102,NY,2023,1,ZOSYN     ,,,,,,FFSU,00206,8861,02,true,2023-01-01
00206886102,NY,2023,1,ZOSYN     ,111.999,64.0,156.06,156.06,0.0,MCOU,00206,8861,02,false,2023-01-01
00206886201,NY,2023,1,ZOSYN     ,114.5,91.0,55460.61,92.64,55367.97,MCOU,00206,8862,01,false,2023-01-01
00206886202,NY,2023,1,ZOSYN     ,53.25,43.0,5299.44,22.32,5277.12,MCOU,00206,8862,02,false,2023-01-01
00206886101,OH,2023,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-10-01
00206886101,OH,2023,4,ZOSYN 3.37,36.0,18.0,125.02,125.02,0.0,MCOU,00206,8861,01,false,2023-10-01
00206886102,OH,2023,4,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-10-01
00206886102,OH,2023,4,ZOSYN 3.37,85.0,53.0,217.88,217.88,0.0,MCOU,00206,8861,02,false,2023-10-01
00206886201,OH,2023,4,ZOSYN 4.5G,,,,,,MCOU,00206,8862,01,true,2023-10-01
00206886201,OH,2023,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-10-01
00206886202,OH,2023,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-10-01
00206886202,OH,2023,4,ZOSYN 4.5G,,,,,,MCOU,00206,8862,02,true,2023-10-01
00338963201,OH,2023,4,ZOSYN INJ ,1750.0,15.0,53.15,53.15,0.0,MCOU,00338,9632,01,false,2023-10-01
00338963601,OH,2023,4,ZOSYN INJ ,44400.0,423.0,2029.48,2029.48,0.0,MCOU,00338,9636,01,false,2023-10-01
00338963601,OH,2023,4,ZOSYN INJ ,1350.0,18.0,105.93,105.93,0.0,FFSU,00338,9636,01,false,2023-10-01
00338963624,OH,2023,4,ZOSYN INJ ,12816.655,64.0,4458.64,4458.64,0.0,MCOU,00338,9636,24,false,2023-10-01
00338963624,OH,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-10-01
00338963801,OH,2023,4,ZOSYN INJ ,18700.0,112.0,348.58,348.58,0.0,MCOU,00338,9638,01,false,2023-10-01
00338963801,OH,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9638,01,true,2023-10-01
00338963812,OH,2023,4,ZOSYN INJ ,1250.0,12.0,31.79,31.79,0.0,MCOU,00338,9638,12,false,2023-10-01
00206886001,OH,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-07-01
00206886002,OH,2023,3,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-07-01
00206886101,OH,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-07-01
00206886101,OH,2023,3,ZOSYN 3.37,66.0,45.0,193.15,193.15,0.0,MCOU,00206,8861,01,false,2023-07-01
00206886102,OH,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-07-01
00206886102,OH,2023,3,ZOSYN 3.37,378.666,197.0,1081.6,1081.6,0.0,MCOU,00206,8861,02,false,2023-07-01
00206886201,OH,2023,3,ZOSYN 4.5G,33.75,29.0,150.58,150.58,0.0,MCOU,00206,8862,01,false,2023-07-01
00206886201,OH,2023,3,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-07-01
00206886202,OH,2023,3,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-07-01
00206886202,OH,2023,3,ZOSYN 4.5G,129.0,110.0,558.18,558.18,0.0,MCOU,00206,8862,02,false,2023-07-01
00338963601,OH,2023,3,ZOSYN INJ ,14350.0,162.0,1109.02,1109.02,0.0,MCOU,00338,9636,01,false,2023-07-01
00338963624,OH,2023,3,ZOSYN INJ ,10416.662,59.0,3448.21,3448.21,0.0,MCOU,00338,9636,24,false,2023-07-01
00338963624,OH,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963801,OH,2023,3,ZOSYN INJ ,1300.0,13.0,95.59,95.59,0.0,MCOU,00338,9638,01,false,2023-07-01
00338963801,OH,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,01,true,2023-07-01
00338963812,OH,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9638,12,true,2023-07-01
00338963812,OH,2023,3,ZOSYN INJ ,11000.0,17.0,2448.61,2448.61,0.0,MCOU,00338,9638,12,false,2023-07-01
00206886001,OH,2023,2,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-04-01
00206886002,OH,2023,2,ZOSYN 2.25,15.0,12.0,14.15,14.15,0.0,MCOU,00206,8860,02,false,2023-04-01
00206886101,OH,2023,2,ZOSYN 3.37,161.999,97.0,730.58,730.58,0.0,MCOU,00206,8861,01,false,2023-04-01
00206886101,OH,2023,2,ZOSYN 3.37,16.0,12.0,62.78,62.78,0.0,FFSU,00206,8861,01,false,2023-04-01
00206886102,OH,2023,2,ZOSYN 3.37,51.0,18.0,675.55,675.55,0.0,FFSU,00206,8861,02,false,2023-04-01
00206886102,OH,2023,2,ZOSYN 3.37,440.657,264.0,3605.7,3605.7,0.0,MCOU,00206,8861,02,false,2023-04-01
00206886201,OH,2023,2,ZOSYN 4.5G,44.25,37.0,202.46,202.46,0.0,MCOU,00206,8862,01,false,2023-04-01
00206886201,OH,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-04-01
00206886202,OH,2023,2,ZOSYN 4.5G,145.25,122.0,613.09,613.09,0.0,MCOU,00206,8862,02,false,2023-04-01
00206886202,OH,2023,2,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-04-01
00338963601,OH,2023,2,ZOSYN INJ ,800.0,11.0,64.58,64.58,0.0,MCOU,00338,9636,01,false,2023-04-01
00338963624,OH,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9636,24,true,2023-04-01
00338963801,OH,2023,2,ZOSYN INJ ,,,,,,MCOU,00338,9638,01,true,2023-04-01
00206886001,OH,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,01,true,2023-01-01
00206886002,OH,2023,1,ZOSYN 2.25,,,,,,MCOU,00206,8860,02,true,2023-01-01
00206886101,OH,2023,1,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-01-01
00206886101,OH,2023,1,ZOSYN 3.37,320.659,196.0,1347.78,1347.78,0.0,MCOU,00206,8861,01,false,2023-01-01
00206886102,OH,2023,1,ZOSYN 3.37,16.333,11.0,73.64,73.64,0.0,FFSU,00206,8861,02,false,2023-01-01
00206886102,OH,2023,1,ZOSYN 3.37,532.647,286.0,3235.62,3235.62,0.0,MCOU,00206,8861,02,false,2023-01-01
00206886201,OH,2023,1,ZOSYN 4.5G,93.0,63.0,931.39,931.39,0.0,MCOU,00206,8862,01,false,2023-01-01
00206886201,OH,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,01,true,2023-01-01
00206886202,OH,2023,1,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-01-01
00206886202,OH,2023,1,ZOSYN 4.5G,110.25,96.0,660.37,660.37,0.0,MCOU,00206,8862,02,false,2023-01-01
00206886102,OR,2023,4,ZOSYN 3.37,,,,,,MCOU,00206,8861,02,true,2023-10-01
00206886202,OR,2023,4,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-10-01
00338963601,OR,2023,4,ZOSYN INJ ,3900.078,52.0,565.14,565.14,0.0,MCOU,00338,9636,01,false,2023-10-01
00338963601,OR,2023,4,ZOSYN INJ ,,,,,,FFSU,00338,9636,01,true,2023-10-01
00338963624,OR,2023,4,ZOSYN INJ ,2300.046,36.0,1348.37,1314.11,34.26,MCOU,00338,9636,24,false,2023-10-01
00338963801,OR,2023,4,ZOSYN INJ ,1900.0,15.0,0.0,0.0,0.0,MCOU,00338,9638,01,false,2023-10-01
00338963812,OR,2023,4,ZOSYN INJ ,,,,,,MCOU,00338,9638,12,true,2023-10-01
00206886101,OR,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,01,true,2023-07-01
00206886101,OR,2023,3,ZOSYN 3.37,,,,,,MCOU,00206,8861,01,true,2023-07-01
00206886102,OR,2023,3,ZOSYN 3.37,,,,,,FFSU,00206,8861,02,true,2023-07-01
00206886102,OR,2023,3,ZOSYN 3.37,37.0,25.0,2266.83,1315.55,951.28,MCOU,00206,8861,02,false,2023-07-01
00206886202,OR,2023,3,ZOSYN     ,,,,,,MCOU,00206,8862,02,true,2023-07-01
00206886202,OR,2023,3,ZOSYN 4.5G,,,,,,FFSU,00206,8862,02,true,2023-07-01
00338963601,OR,2023,3,ZOSYN INJ ,2600.052,34.0,1266.46,1266.46,0.0,MCOU,00338,9636,01,false,2023-07-01
00338963601,OR,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,01,true,2023-07-01
00338963624,OR,2023,3,ZOSYN INJ ,,,,,,FFSU,00338,9636,24,true,2023-07-01
00338963624,OR,2023,3,ZOSYN     ,1700.034,23.0,880.6,808.59,72.01,MCOU,00338,9636,24,false,2023-07-01
